Atualização;n;Abrangência2;Abrangência1;UF;Município;Empreendimento;Eixo;Subeixo;Modalidade;Classificação;Estágio;Estimativa do valor total do empreendimento no Novo PAC (2023-2030) (R$);Percentual de execução do empreendimento (%);Tipo de Executor
ago/25;25213;Intra Estado;Município;RS;Jaboticaba;Combo de Unidade Básica de Saúde (UBS) - 1 Equipamento;Saúde;Atenção Primária;Seleção 2025 - Combo de Equipamentos para UBS;Equipamento;Em ação preparatória;158.000,00;;Municipal
ago/25;25229;Intra Estado;Município;RS;Jacuizinho;Combo de Unidade Básica de Saúde (UBS) - 1 Equipamento;Saúde;Atenção Primária;Seleção 2025 - Combo de Equipamentos para UBS;Equipamento;Em ação preparatória;158.000,00;;Municipal
ago/25;25232;Intra Estado;Município;RS;Jacutinga;Combo de Unidade Básica de Saúde (UBS) - 1 Equipamento;Saúde;Atenção Primária;Seleção 2025 - Combo de Equipamentos para UBS;Equipamento;Em ação preparatória;158.000,00;;Municipal
ago/25;25237;Intra Estado;Município;RS;Jaguarão;Combo de Unidade Básica de Saúde (UBS) - 1 Equipamento;Saúde;Atenção Primária;Seleção 2025 - Combo de Equipamentos para UBS;Equipamento;Em ação preparatória;158.000,00;;Municipal
ago/25;25241;Intra Estado;Município;RS;Jaguari;Combo de Unidade Básica de Saúde (UBS) - 1 Equipamento;Saúde;Atenção Primária;Seleção 2025 - Combo de Equipamentos para UBS;Equipamento;Em ação preparatória;158.000,00;;Municipal
ago/25;25276;Intra Estado;Município;RS;Jaquirana;Combo de Unidade Básica de Saúde (UBS) - 1 Equipamento;Saúde;Atenção Primária;Seleção 2025 - Combo de Equipamentos para UBS;Equipamento;Em ação preparatória;158.000,00;;Municipal
ago/25;25287;Intra Estado;Município;RS;Jari;Combo de Unidade Básica de Saúde (UBS) - 1 Equipamento;Saúde;Atenção Primária;Seleção 2025 - Combo de Equipamentos para UBS;Equipamento;Em ação preparatória;158.000,00;;Municipal
ago/25;25342;Intra Estado;Município;RS;Jóia;Combo de Unidade Básica de Saúde (UBS) - 1 Equipamento;Saúde;Atenção Primária;Seleção 2025 - Combo de Equipamentos para UBS;Equipamento;Em ação preparatória;158.000,00;;Municipal
ago/25;25369;Intra Estado;Município;RS;Júlio de Castilhos;Combo de Unidade Básica de Saúde (UBS) - 1 Equipamento;Saúde;Atenção Primária;Seleção 2025 - Combo de Equipamentos para UBS;Equipamento;Em ação preparatória;158.000,00;;Municipal
ago/25;25414;Intra Estado;Município;RS;Lagoa Bonita do Sul;Combo de Unidade Básica de Saúde (UBS) - 1 Equipamento;Saúde;Atenção Primária;Seleção 2025 - Combo de Equipamentos para UBS;Equipamento;Em ação preparatória;158.000,00;;Municipal
ago/25;25431;Intra Estado;Município;RS;Lagoa dos Três Cantos;Combo de Unidade Básica de Saúde (UBS) - 1 Equipamento;Saúde;Atenção Primária;Seleção 2025 - Combo de Equipamentos para UBS;Equipamento;Em ação preparatória;158.000,00;;Municipal
ago/25;25443;Intra Estado;Município;RS;Lagoa Vermelha;Combo de Unidade Básica de Saúde (UBS) - 1 Equipamento;Saúde;Atenção Primária;Seleção 2025 - Combo de Equipamentos para UBS;Equipamento;Em ação preparatória;158.000,00;;Municipal
ago/25;16174;Intra Estado;Município;RS;Lagoa Vermelha;Retomada - Construção de Unidade Básica de Saúde - UBS;Saúde;Atenção Primária;Retomada de Obras - Saúde;Obra;Em ação preparatória;0,00;;Municipal
ago/25;25444;Intra Estado;Município;RS;Lagoão;Combo de Unidade Básica de Saúde (UBS) - 1 Equipamento;Saúde;Atenção Primária;Seleção 2025 - Combo de Equipamentos para UBS;Equipamento;Em ação preparatória;158.000,00;;Municipal
ago/25;25481;Intra Estado;Município;RS;Lavras do Sul;Combo de Unidade Básica de Saúde (UBS) - 1 Equipamento;Saúde;Atenção Primária;Seleção 2025 - Combo de Equipamentos para UBS;Equipamento;Em ação preparatória;158.000,00;;Municipal
ago/25;25507;Intra Estado;Município;RS;Lindolfo Collor;Combo de Unidade Básica de Saúde (UBS) - 1 Equipamento;Saúde;Atenção Primária;Seleção 2025 - Combo de Equipamentos para UBS;Equipamento;Em ação preparatória;158.000,00;;Municipal
ago/25;25508;Intra Estado;Município;RS;Linha Nova;Combo de Unidade Básica de Saúde (UBS) - 1 Equipamento;Saúde;Atenção Primária;Seleção 2025 - Combo de Equipamentos para UBS;Equipamento;Em ação preparatória;158.000,00;;Municipal
ago/25;25548;Intra Estado;Município;RS;Maçambará;Combo de Unidade Básica de Saúde (UBS) - 1 Equipamento;Saúde;Atenção Primária;Seleção 2025 - Combo de Equipamentos para UBS;Equipamento;Em ação preparatória;158.000,00;;Municipal
ago/25;33513;Intra Estado;Município;RS;Maçambará;Unidade Básica de Saúde (UBS);Saúde;Atenção Primária;Seleção 2025 - Unidade Básica de Saúde - UBS;Obra;Em ação preparatória;2.056.000,00;;Municipal
ago/25;25560;Intra Estado;Município;RS;Machadinho;Combo de Unidade Básica de Saúde (UBS) - 1 Equipamento;Saúde;Atenção Primária;Seleção 2025 - Combo de Equipamentos para UBS;Equipamento;Em ação preparatória;158.000,00;;Municipal
ago/25;25597;Intra Estado;Município;RS;Mampituba;Combo de Unidade Básica de Saúde (UBS) - 1 Equipamento;Saúde;Atenção Primária;Seleção 2025 - Combo de Equipamentos para UBS;Equipamento;Em ação preparatória;158.000,00;;Municipal
ago/25;25621;Intra Estado;Município;RS;Maquiné;Combo de Unidade Básica de Saúde (UBS) - 1 Equipamento;Saúde;Atenção Primária;Seleção 2025 - Combo de Equipamentos para UBS;Equipamento;Em ação preparatória;158.000,00;;Municipal
ago/25;25642;Intra Estado;Município;RS;Maratá;Combo de Unidade Básica de Saúde (UBS) - 1 Equipamento;Saúde;Atenção Primária;Seleção 2025 - Combo de Equipamentos para UBS;Equipamento;Em ação preparatória;158.000,00;;Municipal
ago/25;25643;Intra Estado;Município;RS;Marau;Combo de Unidade Básica de Saúde (UBS) - 1 Equipamento;Saúde;Atenção Primária;Seleção 2025 - Combo de Equipamentos para UBS;Equipamento;Em ação preparatória;158.000,00;;Municipal
ago/25;25649;Intra Estado;Município;RS;Marcelino Ramos;Combo de Unidade Básica de Saúde (UBS) - 1 Equipamento;Saúde;Atenção Primária;Seleção 2025 - Combo de Equipamentos para UBS;Equipamento;Em ação preparatória;158.000,00;;Municipal
ago/25;25665;Intra Estado;Município;RS;Mariana Pimentel;Combo de Unidade Básica de Saúde (UBS) - 1 Equipamento;Saúde;Atenção Primária;Seleção 2025 - Combo de Equipamentos para UBS;Equipamento;Em ação preparatória;158.000,00;;Municipal
ago/25;25666;Intra Estado;Município;RS;Mariano Moro;Combo de Unidade Básica de Saúde (UBS) - 1 Equipamento;Saúde;Atenção Primária;Seleção 2025 - Combo de Equipamentos para UBS;Equipamento;Em ação preparatória;158.000,00;;Municipal
ago/25;25686;Intra Estado;Município;RS;Marques de Souza;Combo de Unidade Básica de Saúde (UBS) - 1 Equipamento;Saúde;Atenção Primária;Seleção 2025 - Combo de Equipamentos para UBS;Equipamento;Em ação preparatória;158.000,00;;Municipal
ago/25;25700;Intra Estado;Município;RS;Mata;Combo de Unidade Básica de Saúde (UBS) - 1 Equipamento;Saúde;Atenção Primária;Seleção 2025 - Combo de Equipamentos para UBS;Equipamento;Em ação preparatória;158.000,00;;Municipal
ago/25;33544;Intra Estado;Município;RS;Mata;Unidade Básica de Saúde (UBS);Saúde;Atenção Primária;Seleção 2025 - Unidade Básica de Saúde - UBS;Obra;Em ação preparatória;2.630.000,00;;Municipal
ago/25;25716;Intra Estado;Município;RS;Mato Castelhano;Combo de Unidade Básica de Saúde (UBS) - 1 Equipamento;Saúde;Atenção Primária;Seleção 2025 - Combo de Equipamentos para UBS;Equipamento;Em ação preparatória;158.000,00;;Municipal
ago/25;25717;Intra Estado;Município;RS;Mato Leitão;Combo de Unidade Básica de Saúde (UBS) - 1 Equipamento;Saúde;Atenção Primária;Seleção 2025 - Combo de Equipamentos para UBS;Equipamento;Em ação preparatória;158.000,00;;Municipal
ago/25;25718;Intra Estado;Município;RS;Mato Queimado;Combo de Unidade Básica de Saúde (UBS) - 1 Equipamento;Saúde;Atenção Primária;Seleção 2025 - Combo de Equipamentos para UBS;Equipamento;Em ação preparatória;158.000,00;;Municipal
ago/25;25737;Intra Estado;Município;RS;Maximiliano de Almeida;Combo de Unidade Básica de Saúde (UBS) - 1 Equipamento;Saúde;Atenção Primária;Seleção 2025 - Combo de Equipamentos para UBS;Equipamento;Em ação preparatória;158.000,00;;Municipal
ago/25;34111;Intra Estado;Município;RS;Maximiliano de Almeida;Unidade Odontológica Móvel (UOM) - 1 Veículo;Saúde;Atenção Primária;Seleção 2025 - Unidade Odontológica Móvel - UOM;Equipamento;Em ação preparatória;379.890,00;;Municipal
ago/25;25770;Intra Estado;Município;RS;Minas do Leão;Combo de Unidade Básica de Saúde (UBS) - 1 Equipamento;Saúde;Atenção Primária;Seleção 2025 - Combo de Equipamentos para UBS;Equipamento;Em ação preparatória;158.000,00;;Municipal
ago/25;25782;Intra Estado;Município;RS;Miraguaí;Combo de Unidade Básica de Saúde (UBS) - 1 Equipamento;Saúde;Atenção Primária;Seleção 2025 - Combo de Equipamentos para UBS;Equipamento;Em ação preparatória;158.000,00;;Municipal
ago/25;25825;Intra Estado;Município;RS;Montauri;Combo de Unidade Básica de Saúde (UBS) - 1 Equipamento;Saúde;Atenção Primária;Seleção 2025 - Combo de Equipamentos para UBS;Equipamento;Em ação preparatória;158.000,00;;Municipal
ago/25;25832;Intra Estado;Município;RS;Monte Alegre dos Campos;Combo de Unidade Básica de Saúde (UBS) - 1 Equipamento;Saúde;Atenção Primária;Seleção 2025 - Combo de Equipamentos para UBS;Equipamento;Em ação preparatória;158.000,00;;Municipal
ago/25;25838;Intra Estado;Município;RS;Monte Belo do Sul;Combo de Unidade Básica de Saúde (UBS) - 1 Equipamento;Saúde;Atenção Primária;Seleção 2025 - Combo de Equipamentos para UBS;Equipamento;Em ação preparatória;158.000,00;;Municipal
ago/25;25853;Intra Estado;Município;RS;Montenegro;Combo de Unidade Básica de Saúde (UBS) - 1 Equipamento;Saúde;Atenção Primária;Seleção 2025 - Combo de Equipamentos para UBS;Equipamento;Em ação preparatória;158.000,00;;Municipal
ago/25;25865;Intra Estado;Município;RS;Mormaço;Combo de Unidade Básica de Saúde (UBS) - 1 Equipamento;Saúde;Atenção Primária;Seleção 2025 - Combo de Equipamentos para UBS;Equipamento;Em ação preparatória;158.000,00;;Municipal
ago/25;25881;Intra Estado;Município;RS;Mostardas;Combo de Unidade Básica de Saúde (UBS) - 1 Equipamento;Saúde;Atenção Primária;Seleção 2025 - Combo de Equipamentos para UBS;Equipamento;Em ação preparatória;158.000,00;;Municipal
ago/25;25888;Intra Estado;Município;RS;Muçum;Combo de Unidade Básica de Saúde (UBS) - 1 Equipamento;Saúde;Atenção Primária;Seleção 2025 - Combo de Equipamentos para UBS;Equipamento;Em ação preparatória;158.000,00;;Municipal
ago/25;25891;Intra Estado;Município;RS;Muitos Capões;Combo de Unidade Básica de Saúde (UBS) - 1 Equipamento;Saúde;Atenção Primária;Seleção 2025 - Combo de Equipamentos para UBS;Equipamento;Em ação preparatória;158.000,00;;Municipal
ago/25;25892;Intra Estado;Município;RS;Muliterno;Combo de Unidade Básica de Saúde (UBS) - 1 Equipamento;Saúde;Atenção Primária;Seleção 2025 - Combo de Equipamentos para UBS;Equipamento;Em ação preparatória;158.000,00;;Municipal
ago/25;25918;Intra Estado;Município;RS;Não-Me-Toque;Combo de Unidade Básica de Saúde (UBS) - 2 Equipamentos;Saúde;Atenção Primária;Seleção 2025 - Combo de Equipamentos para UBS;Equipamento;Em ação preparatória;316.000,00;;Municipal
ago/25;25944;Intra Estado;Município;RS;Nicolau Vergueiro;Combo de Unidade Básica de Saúde (UBS) - 1 Equipamento;Saúde;Atenção Primária;Seleção 2025 - Combo de Equipamentos para UBS;Equipamento;Em ação preparatória;158.000,00;;Municipal
ago/25;25955;Intra Estado;Município;RS;Nonoai;Combo de Unidade Básica de Saúde (UBS) - 1 Equipamento;Saúde;Atenção Primária;Seleção 2025 - Combo de Equipamentos para UBS;Equipamento;Em ação preparatória;158.000,00;;Municipal
ago/25;25970;Intra Estado;Município;RS;Nova Alvorada;Combo de Unidade Básica de Saúde (UBS) - 1 Equipamento;Saúde;Atenção Primária;Seleção 2025 - Combo de Equipamentos para UBS;Equipamento;Em ação preparatória;158.000,00;;Municipal
ago/25;25974;Intra Estado;Município;RS;Nova Araçá;Combo de Unidade Básica de Saúde (UBS) - 1 Equipamento;Saúde;Atenção Primária;Seleção 2025 - Combo de Equipamentos para UBS;Equipamento;Em ação preparatória;158.000,00;;Municipal
ago/25;25979;Intra Estado;Município;RS;Nova Boa Vista;Combo de Unidade Básica de Saúde (UBS) - 1 Equipamento;Saúde;Atenção Primária;Seleção 2025 - Combo de Equipamentos para UBS;Equipamento;Em ação preparatória;158.000,00;;Municipal
ago/25;25981;Intra Estado;Município;RS;Nova Bréscia;Combo de Unidade Básica de Saúde (UBS) - 1 Equipamento;Saúde;Atenção Primária;Seleção 2025 - Combo de Equipamentos para UBS;Equipamento;Em ação preparatória;158.000,00;;Municipal
ago/25;25985;Intra Estado;Município;RS;Nova Candelária;Combo de Unidade Básica de Saúde (UBS) - 1 Equipamento;Saúde;Atenção Primária;Seleção 2025 - Combo de Equipamentos para UBS;Equipamento;Em ação preparatória;158.000,00;;Municipal
ago/25;25996;Intra Estado;Município;RS;Nova Esperança do Sul;Combo de Unidade Básica de Saúde (UBS) - 1 Equipamento;Saúde;Atenção Primária;Seleção 2025 - Combo de Equipamentos para UBS;Equipamento;Em ação preparatória;158.000,00;;Municipal
ago/25;26004;Intra Estado;Município;RS;Nova Hartz;Combo de Unidade Básica de Saúde (UBS) - 1 Equipamento;Saúde;Atenção Primária;Seleção 2025 - Combo de Equipamentos para UBS;Equipamento;Em ação preparatória;158.000,00;;Municipal
ago/25;26032;Intra Estado;Município;RS;Nova Petrópolis;Combo de Unidade Básica de Saúde (UBS) - 1 Equipamento;Saúde;Atenção Primária;Seleção 2025 - Combo de Equipamentos para UBS;Equipamento;Em ação preparatória;158.000,00;;Municipal
ago/25;26035;Intra Estado;Município;RS;Nova Prata;Combo de Unidade Básica de Saúde (UBS) - 1 Equipamento;Saúde;Atenção Primária;Seleção 2025 - Combo de Equipamentos para UBS;Equipamento;Em ação preparatória;158.000,00;;Municipal
ago/25;26040;Intra Estado;Município;RS;Nova Roma do Sul;Combo de Unidade Básica de Saúde (UBS) - 1 Equipamento;Saúde;Atenção Primária;Seleção 2025 - Combo de Equipamentos para UBS;Equipamento;Em ação preparatória;158.000,00;;Municipal
ago/25;26046;Intra Estado;Município;RS;Nova Santa Rita;Combo de Unidade Básica de Saúde (UBS) - 2 Equipamentos;Saúde;Atenção Primária;Seleção 2025 - Combo de Equipamentos para UBS;Equipamento;Em ação preparatória;316.000,00;;Municipal
ago/25;33590;Intra Estado;Município;RS;Nova Santa Rita;Unidade Básica de Saúde (UBS);Saúde;Atenção Primária;Seleção 2025 - Unidade Básica de Saúde - UBS;Obra;Em ação preparatória;2.056.000,00;;Municipal
ago/25;26066;Intra Estado;Município;RS;Novo Barreiro;Combo de Unidade Básica de Saúde (UBS) - 1 Equipamento;Saúde;Atenção Primária;Seleção 2025 - Combo de Equipamentos para UBS;Equipamento;Em ação preparatória;158.000,00;;Municipal
ago/25;26068;Intra Estado;Município;RS;Novo Cabrais;Combo de Unidade Básica de Saúde (UBS) - 1 Equipamento;Saúde;Atenção Primária;Seleção 2025 - Combo de Equipamentos para UBS;Equipamento;Em ação preparatória;158.000,00;;Municipal
ago/25;26071;Intra Estado;Município;RS;Novo Hamburgo;Combo de Unidade Básica de Saúde (UBS) - 1 Equipamento;Saúde;Atenção Primária;Seleção 2025 - Combo de Equipamentos para UBS;Equipamento;Em ação preparatória;158.000,00;;Municipal
ago/25;33595;Intra Estado;Município;RS;Novo Hamburgo;Unidade Básica de Saúde (UBS);Saúde;Atenção Primária;Seleção 2025 - Unidade Básica de Saúde - UBS;Obra;Em ação preparatória;2.056.000,00;;Municipal
ago/25;26079;Intra Estado;Município;RS;Novo Machado;Combo de Unidade Básica de Saúde (UBS) - 1 Equipamento;Saúde;Atenção Primária;Seleção 2025 - Combo de Equipamentos para UBS;Equipamento;Em ação preparatória;158.000,00;;Municipal
ago/25;26090;Intra Estado;Município;RS;Novo Tiradentes;Combo de Unidade Básica de Saúde (UBS) - 1 Equipamento;Saúde;Atenção Primária;Seleção 2025 - Combo de Equipamentos para UBS;Equipamento;Em ação preparatória;158.000,00;;Municipal
ago/25;26092;Intra Estado;Município;RS;Novo Xingu;Combo de Unidade Básica de Saúde (UBS) - 1 Equipamento;Saúde;Atenção Primária;Seleção 2025 - Combo de Equipamentos para UBS;Equipamento;Em ação preparatória;158.000,00;;Municipal
ago/25;26133;Intra Estado;Município;RS;Osório;Combo de Unidade Básica de Saúde (UBS) - 1 Equipamento;Saúde;Atenção Primária;Seleção 2025 - Combo de Equipamentos para UBS;Equipamento;Em ação preparatória;158.000,00;;Municipal
ago/25;33605;Intra Estado;Município;RS;Osório;Unidade Básica de Saúde (UBS);Saúde;Atenção Primária;Seleção 2025 - Unidade Básica de Saúde - UBS;Obra;Em ação preparatória;2.630.000,00;;Municipal
ago/25;26174;Intra Estado;Município;RS;Paim Filho;Combo de Unidade Básica de Saúde (UBS) - 1 Equipamento;Saúde;Atenção Primária;Seleção 2025 - Combo de Equipamentos para UBS;Equipamento;Em ação preparatória;158.000,00;;Municipal
ago/25;33612;Intra Estado;Município;RS;Paim Filho;Unidade Básica de Saúde (UBS);Saúde;Atenção Primária;Seleção 2025 - Unidade Básica de Saúde - UBS;Obra;Em ação preparatória;2.630.000,00;;Municipal
ago/25;26190;Intra Estado;Município;RS;Palmares do Sul;Combo de Unidade Básica de Saúde (UBS) - 1 Equipamento;Saúde;Atenção Primária;Seleção 2025 - Combo de Equipamentos para UBS;Equipamento;Em ação preparatória;158.000,00;;Municipal
ago/25;26197;Intra Estado;Município;RS;Palmeira das Missões;Combo de Unidade Básica de Saúde (UBS) - 3 Equipamentos;Saúde;Atenção Primária;Seleção 2025 - Combo de Equipamentos para UBS;Equipamento;Em ação preparatória;474.000,00;;Municipal
